HX711 reading: 1123451
HX711 reading: 1094928
HX711 reading: 1098420
HX711 reading: 1102790
HX711 reading: 1096607
HX711 reading: 1105362
HX711 reading: 1099583
HX711 reading: 1092760
HX711 reading: 1088264
HX711 reading: 1092082
HX711 reading: 1062686
HX711 reading: 1067600
HX711 reading: 1056493
HX711 reading: 1055186
HX711 reading: 1057499
