HX711 reading: 1044146
HX711 reading: 1037123
HX711 reading: 1020875
HX711 reading: 1009952
HX711 reading: 1011771
HX711 reading: 1022525
HX711 reading: 1006926
HX711 reading: 983354
HX711 reading: 930364
