HX711 reading: 1117845
HX711 reading: 1086195
HX711 reading: 1078854
HX711 reading: 1075843
HX711 reading: 1074634
HX711 reading: 1070405
HX711 reading: 1057816
HX711 reading: 1062110
HX711 reading: 1051020
HX711 reading: 1012687
HX711 reading: 1041335
