HX711 reading: 1109985
HX711 reading: 1082184
HX711 reading: 1084607
HX711 reading: 1077868
HX711 reading: 1095150
HX711 reading: 1090227
HX711 reading: 1051243
HX711 reading: 1057864
HX711 reading: 1062206
HX711 reading: 1079384
