HX711 reading: 1110943
HX711 reading: 1081108
HX711 reading: 1078801
HX711 reading: 1079515
HX711 reading: 1062381
HX711 reading: 1058617
HX711 reading: 1037802
HX711 reading: 1023173
HX711 reading: 1006583
