HX711 reading: 1075072
HX711 reading: 1035319
HX711 reading: 1039696
HX711 reading: 1025786
HX711 reading: 1037421
HX711 reading: 1019198
HX711 reading: 1046957
HX711 reading: 1094994
HX711 reading: 1030281
HX711 reading: 1019958
HX711 reading: 1006616
HX711 reading: 1005774
