ms,degC
2021,29.80
4045,29.80
6069,29.80
8091,29.80
10114,29.80
12136,29.80
14160,29.80
16183,29.80
18205,29.80
20229,29.80
22252,30.00
24274,30.20
26298,30.20
28321,30.20
30344,30.20
32366,30.20
34388,30.20
36413,30.20
38436,30.80
40459,30.80
42481,30.80
44504,30.80
46528,30.80
48550,30.80
50573,30.80
