ms,degC
2021,28.50
4045,28.50
6068,28.50
8090,28.90
10113,28.90
12136,28.90
14158,29.30
16182,29.30
18204,29.30
20227,29.80
22251,29.80
24273,29.80
26296,29.80
28320,30.20
30343,30.20
32365,30.20
34388,30.20
36411,30.80
38435,30.80
40458,30.80
42480,30.80
44503,30.80
46527,31.30
48549,31.30
50572,31.30
