ms,degC
2021,29.30
4045,29.30
6069,29.30
8091,29.30
10114,29.30
12137,29.30
14161,29.30
16184,29.30
18206,29.30
20229,29.30
22253,29.30
24275,29.80
26298,29.80
28320,29.80
30345,29.80
32367,29.80
34390,29.80
36414,29.80
38436,29.80
40459,29.80
42481,29.80
44506,29.80
46528,30.20
48550,30.20
50574,30.20
