ms,degC
2021,28.90
4044,28.50
6069,28.50
8091,28.90
10114,28.90
12136,28.90
14159,28.90
16183,28.90
18205,29.10
20228,29.30
22252,29.30
24274,29.30
26298,29.80
28321,29.80
30344,29.80
32366,29.80
34391,29.80
36413,29.80
38435,30.20
40458,30.20
42482,30.20
44505,30.20
46527,30.20
48549,30.20
50572,30.20
