DHT11 test!
ms,degC
2021,28.90
4045,28.90
6069,28.90
8091,29.30
10114,29.30
12138,29.30
14160,29.30
16183,29.30
18205,29.30
20230,29.30
22252,29.80
24274,29.80
26297,29.80
28321,29.80
30344,29.80
32366,29.80
34391,29.80
36413,29.80
38435,30.20
40460,30.20
42482,30.20
44505,30.20
46528,30.20
48550,30.20
50575,30.20
